date,BA,dcf,Deviation
2012-01-31,74.18,88.71351347762581,-0.16382524947894506
2012-02-01,75.37,88.56351347762582,-0.14897233589269188
2012-02-02,75.22,89.68351347762581,-0.16127282392024211
2012-02-03,76.34,88.80351347762581,-0.1403493284166737
2012-02-06,75.46,88.54351347762581,-0.14776365838398664
2012-02-07,75.2,88.80351347762581,-0.15318665833028366
2012-02-08,75.46,89.24351347762581,-0.15444835081578756
2012-02-09,75.9,88.29351347762581,-0.14036720240798217
2012-02-10,74.95,88.19351347762581,-0.1501642576127281
2012-02-13,74.85,88.90351347762581,-0.15807601890967604
2012-02-14,75.56,88.55351347762581,-0.1467306374117927
2012-02-15,75.21,88.61351347762582,-0.1512581202528449
2012-02-16,75.27,88.69351347762581,-0.15134718370371114
2012-02-17,75.35,89.06351347762582,-0.15397453954105322
2012-02-21,75.72,89.40351347762581,-0.15305341977471898
2012-02-22,76.06,89.19351347762581,-0.14724740584325513
2012-02-23,75.85,89.40351347762581,-0.1515993382186006
2012-02-24,76.06,88.55351347762581,-0.14108433405956788
2012-02-27,75.21,88.50351347762582,-0.1502032287225128
2012-02-28,75.16,88.29351347762581,-0.14874833903799667
2012-02-29,74.95,88.42351347762582,-0.15237478073109
2012-03-01,75.08,88.24351347762581,-0.14917259024328655
2012-03-02,74.9,87.47351347762581,-0.1437408076770792
2012-03-05,74.13,85.90351347762581,-0.13705508658493126
2012-03-06,72.56,86.86351347762582,-0.1646665314926513
2012-03-07,73.52,87.5135134776258,-0.1599011732194191
2012-03-08,74.17,86.63351347762583,-0.14386480447713434
2012-03-09,73.29,86.9435134776258,-0.15703889722767428
2012-03-12,73.6,87.65351347762581,-0.160330292763599
2012-03-13,74.31,88.57351347762581,-0.16103587762981597
2012-03-14,75.23,88.77351347762581,-0.15256254874985065
2012-03-15,75.43,88.54351347762581,-0.14810247484633055
2012-03-16,75.2,88.74351347762581,-0.15261412295829857
2012-03-19,75.4,88.48351347762582,-0.14786385580104866
2012-03-20,75.14,88.35351347762581,-0.1495527790297998
2012-03-21,75.01,87.2635134776258,-0.14041966670030515
2012-03-22,73.92,87.31351347762582,-0.15339565371009745
2012-03-23,73.97,88.52351347762581,-0.16440279995556428
2012-03-26,75.18,88.15351347762581,-0.14716955644562713
2012-03-27,74.81,87.67351347762582,-0.14672063394503487
2012-03-28,74.33,87.42351347762582,-0.14977107367089315
2012-03-29,74.08,87.71351347762581,-0.1554323038388319
2012-03-30,74.37,84.01412848867825,-0.11479174589042951
2012-04-02,75.17,83.49412848867826,-0.09969717199703454
2012-04-03,74.65,82.51412848867825,-0.09530644791039977
2012-04-04,73.67,82.43412848867825,-0.10631674828565629
2012-04-05,73.59,81.27412848867826,-0.09454581219838831
2012-04-09,72.43,79.44412848867825,-0.08829008036355812
2012-04-10,70.6,80.61412848867825,-0.12422299510543833
2012-04-11,71.77,82.34412848867825,-0.1284138733720659
2012-04-12,73.5,81.76412848867825,-0.10107278878197268
2012-04-13,72.92,81.52412848867826,-0.10554088278138618
2012-04-16,72.68,82.93412848867825,-0.12364184293656733
2012-04-17,74.09,82.55412848867824,-0.10252822776560522
2012-04-18,73.71,81.94412848867825,-0.10048466730372163
2012-04-19,73.1,82.39412848867825,-0.1128008592257318
2012-04-20,73.55,81.70412848867825,-0.09980069109736811
2012-04-23,72.86,82.05412848867824,-0.11204955384964987
2012-04-24,73.21,85.92412848867825,-0.14796924580216753
2012-04-25,77.08,85.83412848867825,-0.10198890165038421
2012-04-26,76.99,86.11412848867825,-0.1059539084794644
2012-04-27,77.27,85.64412848867825,-0.09777819725009251
2012-04-30,76.8,86.09412848867825,-0.10795310495419519
2012-05-01,77.25,86.10412848867826,-0.10283047565881209
2012-05-02,77.26,85.67412848867825,-0.09821084424325555
2012-05-03,76.83,84.68412848867825,-0.09274616895571297
2012-05-04,75.84,84.80412848867824,-0.10570391617048447
2012-05-07,75.96,84.24412848867826,-0.09833478768543003
2012-05-08,75.4,82.89412848867825,-0.09040602302371514
2012-05-09,74.05,82.64412848867825,-0.10398958335988251
2012-05-10,73.8,82.40412848867825,-0.10441380361009944
2012-05-11,73.56,81.96412848867826,-0.1025342261747969
2012-05-14,73.12,81.42412848867825,-0.10198608990740266
2012-05-15,72.58,81.19412848867825,-0.10609299772063452
2012-05-16,72.35,78.57412848867826,-0.07921345878592967
2012-05-17,69.73,77.99412848867826,-0.10595834133691084
2012-05-18,69.15,80.62412848867825,-0.14231631031260716
2012-05-21,71.78,80.32412848867826,-0.10637063419720205
2012-05-22,71.48,80.41412848867824,-0.11110147752128041
2012-05-23,71.57,80.23412848867825,-0.10798557486544946
2012-05-24,71.39,78.84412848867825,-0.09454259475705462
2012-05-25,70.0,79.24412848867826,-0.11665379713272994
2012-05-29,70.4,78.23412848867825,-0.10013696886534595
2012-05-30,69.39,78.45412848867825,-0.11553411736625563
2012-05-31,69.61,76.08412848867825,-0.08509170857679782
2012-06-01,67.24,76.34412848867825,-0.11925119415081653
2012-06-04,67.5,76.42412848867825,-0.11677108611059006
2012-06-05,67.58,77.86412848867825,-0.13207787319129372
2012-06-06,69.02,78.79412848867825,-0.12404640645378395
2012-06-07,69.95,78.78412848867825,-0.11213081439299999
2012-06-08,69.94,78.95412848867825,-0.11416918483206162
2012-06-11,70.11,81.42412848867825,-0.13895301919321668
2012-06-12,72.58,80.90412848867825,-0.10288879744675994
2012-06-13,72.06,80.69412848867825,-0.10699822465880715
2012-06-14,71.85,80.83412848867825,-0.1111427642834868
2012-06-15,71.99,80.74412848867826,-0.10841814324500076
2012-06-18,71.9,81.76412848867825,-0.1206412722914807
2012-06-19,72.92,81.85412848867826,-0.10914695023494125
2012-06-20,73.01,80.21412848867826,-0.08981121685682925
2012-06-21,71.37,80.80412848867824,-0.11675305043355666
2012-06-22,71.96,79.89412848867825,-0.09930802974842634
2012-06-25,71.05,79.77412848867826,-0.10936037351904648
2012-06-26,70.93,80.71412848867826,-0.12121952713706952
2012-06-27,71.87,80.42412848867825,-0.10636271290005284
2012-06-28,71.58,83.14412848867825,-0.13908532928158523
2012-06-29,74.3,81.46841856185094,-0.0879901523608031
2012-07-02,73.18,82.55841856185093,-0.11359736202825665
2012-07-03,74.27,82.72841856185093,-0.10224320383360275
2012-07-05,74.44,81.97841856185093,-0.09195613545732595
2012-07-06,73.69,82.31841856185093,-0.10481759383372835
2012-07-09,74.03,81.50841856185093,-0.09175025959037708
2012-07-10,73.22,79.80841856185093,-0.08255292712942253
2012-07-11,71.52,79.99841856185091,-0.10598232707932609
2012-07-12,71.71,81.79841856185094,-0.12333268465603286
2012-07-13,73.51,81.25841856185093,-0.09535527147815603
2012-07-16,72.97,81.39841856185093,-0.10354523725109677
2012-07-17,73.11,82.17841856185093,-0.11035036595436132
2012-07-18,73.89,83.14841856185093,-0.11134810164746489
2012-07-19,74.86,82.17841856185093,-0.08905523724994513
2012-07-20,73.89,81.19841856185093,-0.09000690766266484
2012-07-23,72.91,80.31841856185093,-0.09223810297193447
2012-07-24,72.03,82.31841856185093,-0.12498319017293325
2012-07-25,74.03,83.19841856185093,-0.11019943311825076
2012-07-26,74.91,83.79841856185094,-0.10606904896767799
2012-07-27,75.51,83.14841856185093,-0.09186486879686107
2012-07-30,74.86,82.19841856185093,-0.08927688257565525
2012-07-31,73.91,81.05841856185093,-0.08818847799746288
2012-08-01,72.77,80.27841856185091,-0.09352972687255934
2012-08-02,71.99,81.09841856185092,-0.11231314646295176
2012-08-03,72.81,81.17841856185093,-0.10308674041826671
2012-08-06,72.89,82.74841856185091,-0.11913724435086537
2012-08-07,74.46,82.88841856185091,-0.10168391082961337
2012-08-08,74.6,82.56841856185093,-0.09650685698772221
2012-08-09,74.28,82.49841856185091,-0.09961910428245824
2012-08-10,74.21,82.47841856185093,-0.10024947987636801
2012-08-13,74.19,82.09841856185092,-0.09632851278241028
2012-08-14,73.81,81.35841856185091,-0.09277980933358965
2012-08-15,73.07,81.92841856185093,-0.10812388078946478
2012-08-16,73.64,82.19841856185093,-0.10411901727052175
2012-08-17,73.91,82.11841856185093,-0.09995831270993627
2012-08-20,73.83,81.55841856185093,-0.09475929889432544
2012-08-21,73.27,81.08841856185093,-0.09641843681890727
2012-08-22,72.8,78.64841856185093,-0.07436155321103632
2012-08-23,70.36,79.37841856185092,-0.11361297850528296
2012-08-24,71.09,79.66841856185093,-0.10767652624096002
2012-08-27,71.38,79.80841856185093,-0.10560813901254007
2012-08-28,71.52,79.72841856185093,-0.10295473947577538
2012-08-29,71.44,79.10841856185091,-0.09693555630688488
2012-08-30,70.82,79.68841856185094,-0.11128867559302402
2012-08-31,71.4,79.15841856185092,-0.09801128803235037
2012-09-04,70.87,80.20841856185093,-0.11642691290129126
2012-09-05,71.92,81.10841856185091,-0.11328563328902896
2012-09-06,72.82,81.17841856185093,-0.10296355496852339
2012-09-07,72.89,79.36841856185093,-0.08162463961408495
2012-09-10,71.08,79.55841856185093,-0.1065684652248281
2012-09-11,71.27,79.24841856185091,-0.10067606025001008
2012-09-12,70.96,79.86841856185093,-0.11153868728416305
2012-09-13,71.58,79.56841856185093,-0.10039684973305452
2012-09-14,71.28,78.20841856185093,-0.08858916583732745
2012-09-17,69.92,78.73841856185092,-0.11199638909338572
2012-09-18,70.45,78.18841856185094,-0.0989714167927499
2012-09-19,69.9,78.13841856185091,-0.10543364856213133
2012-09-20,69.85,78.25841856185093,-0.10744426882592073
2012-09-21,69.97,78.31841856185093,-0.10659585210160849
2012-09-24,70.03,77.66841856185093,-0.09834651848573561
2012-09-25,69.38,78.53841856185093,-0.11661068212926207
2012-09-26,70.25,78.38841856185091,-0.10382169600002134
2012-09-27,70.1,77.88841856185091,-0.09999456537516116
2012-09-28,69.6,78.64439590712318,-0.11500369228856899
2012-10-01,70.01,78.16439590712318,-0.10432366056807274
2012-10-02,69.53,78.49439590712318,-0.11420427921669851
2012-10-03,69.86,78.57439590712318,-0.11090630486582176
2012-10-04,69.94,79.52439590712318,-0.12052145505533707
2012-10-05,70.89,79.20439590712317,-0.1049739198424392
2012-10-08,70.57,79.27439590712318,-0.10980084814927049
2012-10-09,70.64,78.97439590712318,-0.10553288583460319
2012-10-10,70.34,79.46439590712318,-0.11482369938088544
2012-10-11,70.83,80.48439590712317,-0.11995363571174822
2012-10-12,71.85,80.88439590712318,-0.11169516450981565
2012-10-15,72.25,82.11439590712318,-0.12012992116851795
2012-10-16,73.48,82.26439590712317,-0.10678247631017412
2012-10-17,73.63,82.89439590712318,-0.11176142615844908
2012-10-18,74.26,82.64439590712318,-0.10145147550652645
2012-10-19,74.01,82.33439590712318,-0.10110471833076251
2012-10-22,73.7,81.45439590712317,-0.09519923167762456
2012-10-23,72.82,81.34439590712317,-0.10479389283136487
2012-10-24,72.71,80.17439590712318,-0.0931019912612776
2012-10-25,71.54,79.74439590712318,-0.10288366742007404
2012-10-26,71.11,79.07439590712318,-0.10072028772091735
2012-10-31,70.44,79.42439590712318,-0.113118844714026
2012-11-01,70.79,78.68439590712318,-0.1003298788293614
2012-11-02,70.05,79.04439590712317,-0.11378916625147661
2012-11-05,70.41,80.65439590712317,-0.12701596474567878
2012-11-06,72.02,78.74439590712318,-0.08539523136420302
2012-11-07,70.11,79.61439590712318,-0.11938036832196597
2012-11-08,70.98,81.88439590712318,-0.13316817919120283
2012-11-09,73.25,82.32439590712318,-0.1102273002690568
2012-11-12,73.69,81.99439590712318,-0.10128004255961287
2012-11-13,73.36,79.92439590712318,-0.08213256831808147
2012-11-14,71.29,79.67439590712318,-0.10523325356488311
2012-11-15,71.04,79.40439590712317,-0.10533920460659052
2012-11-16,70.77,80.59439590712317,-0.12189924369486915
2012-11-19,71.96,81.17439590712318,-0.11351357536021545
2012-11-20,72.54,81.78439590712318,-0.11303373711559095
2012-11-21,73.15,82.37439590712317,-0.11198134815487615
2012-11-23,73.74,82.90439590712317,-0.11054173674204137
2012-11-26,74.27,83.12439590712317,-0.10651982261641213
2012-11-27,74.49,82.72439590712318,-0.09954011530489937
2012-11-28,74.09,82.75439590712318,-0.1047001287623125
2012-11-29,74.12,82.91439590712318,-0.10606597094398718
2012-11-30,74.28,82.65439590712317,-0.10131821562803855
2012-12-03,74.02,82.68439590712318,-0.10478876711944085
2012-12-04,74.05,82.50439590712318,-0.10247206605379511
2012-12-05,73.87,82.61439590712318,-0.10584590991809473
2012-12-06,73.98,83.27439590712318,-0.11161168815309463
2012-12-07,74.64,84.16439590712318,-0.11316419258368482
2012-12-10,75.53,84.45439590712319,-0.10567118278766197
2012-12-11,75.82,84.10439590712318,-0.09850134250142739
2012-12-12,75.47,82.95439590712317,-0.0902230174215577
2012-12-13,74.32,82.65439590712317,-0.10083427282546897
2012-12-14,74.02,83.28439590712318,-0.1112380753467267
2012-12-17,74.65,84.15439590712317,-0.11293998138389205
2012-12-18,75.52,84.14439590712318,-0.10249519072717106
2012-12-19,75.51,84.83439590712318,-0.10991291689436367
2012-12-20,76.2,84.80439590712318,-0.10146167324329058
2012-12-21,76.17,84.60439590712318,-0.09969217103544203
2012-12-24,75.97,84.65439590712317,-0.10258647308346613
2012-12-26,76.02,84.46439590712318,-0.09997580420048957
2012-12-27,75.83,83.32439590712318,-0.08994239712792806
2012-12-28,74.69,83.99439590712318,-0.11077400827326045
2012-12-31,75.36,90.7124802110818,-0.1692433078156128
2013-01-02,77.07,91.11248021108179,-0.15412246685140552
2013-01-03,77.47,91.3324802110818,-0.15178039815675348
2013-01-04,77.69,89.7724802110818,-0.13459002338659132
2013-01-07,76.13,87.7724802110818,-0.13264385583138472
2013-01-08,74.13,90.40248021108181,-0.18000037358584642
2013-01-09,76.76,90.73248021108179,-0.15399645395536354
2013-01-10,77.09,88.8024802110818,-0.1318936158454297
2013-01-11,75.16,90.1924802110818,-0.16667110357649073
2013-01-14,76.55,90.5824802110818,-0.1549138440279214
2013-01-15,76.94,87.98248021108179,-0.12550771681577289
2013-01-16,74.34,88.90248021108181,-0.16380285652892923
2013-01-17,75.26,88.68248021108181,-0.1513543619792055
2013-01-18,75.04,87.8024802110818,-0.14535443851244423
2013-01-22,74.16,87.93248021108181,-0.15662563114358874
2013-01-23,74.29,88.96248021108178,-0.1649288573819918
2013-01-24,75.32,88.67248021108179,-0.15058200897614094
2013-01-25,75.03,87.64248021108179,-0.14390829858654575
2013-01-28,74.0,87.29248021108181,-0.15227520376256098
2013-01-29,73.65,88.23248021108179,-0.16527337978254253
2013-01-30,74.59,87.5124802110818,-0.14766442660421142
2013-01-31,73.87,88.5124802110818,-0.16542842519114664
2013-02-01,74.87,88.85248021108178,-0.15736735967149584
2013-02-04,75.21,89.53248021108179,-0.15996965768529048
2013-02-05,75.89,89.93248021108181,-0.15614470075908615
2013-02-06,76.29,91.0724802110818,-0.1623155554435317
2013-02-07,77.43,90.20248021108179,-0.141597882687849
2013-02-08,76.56,89.5124802110818,-0.14470027174465727
2013-02-11,75.87,89.63248021108178,-0.15354344963646605
2013-02-12,75.99,88.42248021108179,-0.14060316088627045
2013-02-13,74.78,88.57248021108181,-0.15571970185561268
2013-02-14,74.93,88.67248021108179,-0.15498021684256813
2013-02-15,75.03,88.29248021108181,-0.15021075610714585
2013-02-19,74.65,88.42248021108179,-0.15575767811764807
2013-02-20,74.78,89.65248021108181,-0.16589033762440675
2013-02-21,76.01,90.3024802110818,-0.1582733960094248
2013-02-22,76.66,88.67248021108179,-0.1354702178453394
2013-02-25,75.03,89.29248021108181,-0.15972767446224145
2013-02-26,75.65,91.00248021108179,-0.1687039757100185
2013-02-27,77.36,90.54248021108181,-0.14559442352749197
2013-02-28,76.9,90.92248021108179,-0.15422456776946458
2013-03-01,77.28,90.73248021108179,-0.1482653199800742
2013-03-04,77.09,92.3024802110818,-0.16481117491418606
2013-03-05,78.66,92.72248021108179,-0.15166203685523405
2013-03-06,79.08,94.6924802110818,-0.16487560761191977
2013-03-07,81.05,94.8724802110818,-0.14569536055480115
2013-03-08,81.23,96.5824802110818,-0.15895719573082845
2013-03-11,82.94,97.8024802110818,-0.15196424649973006
2013-03-12,84.16,98.39248021108179,-0.14465008078410868
2013-03-13,84.75,98.2624802110818,-0.13751413746177654
2013-03-14,84.62,100.0724802110818,-0.15441288332704495
2013-03-15,86.43,98.8224802110818,-0.12540142874993454
2013-03-18,85.18,99.1524802110818,-0.14091911953524838
2013-03-19,85.51,99.0124802110818,-0.13637149763642165
2013-03-20,85.37,97.97248021108179,-0.12863285877758457
2013-03-21,84.33,98.4624802110818,-0.14353162931489116
2013-03-22,84.82,98.4924802110818,-0.13881750344574484
2013-03-25,84.85,100.2624802110818,-0.1537213140811401
2013-03-26,86.62,99.84248021108179,-0.132433410940188
2013-03-27,86.2,99.4924802110818,-0.13360286307950775
2013-03-28,85.85,96.16969081619284,-0.1073071019425097
2013-04-01,85.25,95.00969081619284,-0.10272310889921832
2013-04-02,84.09,95.27969081619284,-0.11744046102940486
2013-04-03,84.36,95.86969081619284,-0.12005557458467153
2013-04-04,84.95,97.08969081619284,-0.1250358376274503
2013-04-05,86.17,97.66969081619284,-0.11774062884907055
2013-04-08,86.75,98.12969081619285,-0.11596582768724095
2013-04-09,87.21,98.73969081619285,-0.11676855295866528
2013-04-10,87.82,99.44969081619284,-0.11694044215469046
2013-04-11,88.53,99.80969081619284,-0.11301198033931648
2013-04-12,88.89,97.68969081619285,-0.09007798819580493
2013-04-15,86.77,97.80969081619284,-0.11286909021048841
2013-04-16,86.89,97.60969081619285,-0.10982199335493148
2013-04-17,86.69,97.03969081619285,-0.10665420230776135
2013-04-18,86.12,98.87969081619285,-0.12904258408242597
2013-04-19,87.96,97.85969081619285,-0.10116208965739704
2013-04-22,86.94,99.09969081619285,-0.12270160195298974
2013-04-23,88.18,101.74969081619285,-0.13336345995100862
2013-04-24,90.83,102.58969081619284,-0.11462838734217806
2013-04-25,91.67,103.76969081619285,-0.11660139604371589
2013-04-26,92.85,102.81969081619285,-0.09696285543218874
2013-04-29,91.9,102.32969081619285,-0.10192243065531115
2013-04-30,91.41,102.09969081619285,-0.10469856206946992
2013-05-01,91.18,103.12969081619285,-0.11587051916494806
2013-05-02,92.21,104.65969081619285,-0.11895401867809308
2013-05-03,93.74,105.10969081619285,-0.10816976748676044
2013-05-06,94.19,105.70969081619285,-0.1089747848777951
2013-05-07,94.79,104.95969081619285,-0.09689139456405382
2013-05-08,94.04,105.52969081619284,-0.10887638092491991
2013-05-09,94.61,105.15969081619285,-0.1003206716785855
2013-05-10,94.24,105.67969081619285,-0.10824871579241979
2013-05-13,94.76,107.02969081619284,-0.11463819733221647
2013-05-14,96.11,107.93969081619285,-0.10959537429412569
2013-05-15,97.02,107.49969081619285,-0.09748577634619837
2013-05-16,96.58,109.83969081619284,-0.12071857374746053
2013-05-17,98.92,109.63969081619285,-0.09777199056648234
2013-05-20,98.72,109.66969081619284,-0.09984245177224582
