date,MAS,dcf,Deviation
2002-02-01,23.5,,
2002-02-04,23.61,,
2002-02-05,22.95,,
2002-02-06,22.84,,
2002-02-07,22.41,,
2002-02-08,22.43,,
2002-02-11,22.7,,
2002-02-12,22.82,,
2002-02-13,22.86,,
2002-02-14,22.76,,
2002-02-15,22.94,,
2002-02-19,23.06,,
2002-02-20,22.93,,
2002-02-21,23.27,,
2002-02-22,23.14,,
2002-02-25,23.82,,
2002-02-26,25.13,,
2002-02-27,24.76,,
2002-02-28,24.67,,
2002-03-01,24.74,,
2002-03-04,25.46,,
2002-03-05,24.72,,
2002-03-06,25.31,,
2002-03-07,24.91,,
2002-03-08,24.82,,
2002-03-11,24.8,,
2002-03-12,25.24,,
2002-03-13,25.12,,
2002-03-14,24.2,,
2002-03-15,24.21,,
2002-03-18,24.32,,
2002-03-19,24.17,,
2002-03-20,23.27,,
2002-03-21,22.58,,
2002-03-22,23.37,,
2002-03-25,23.02,,
2002-03-26,23.92,,
2002-03-27,23.99,,
2002-03-28,24.12,,
2002-04-01,23.97,,
2002-04-02,23.34,,
2002-04-03,23.2,,
2002-04-04,23.08,,
2002-04-05,23.3,,
2002-04-08,23.97,,
2002-04-09,24.48,,
2002-04-10,24.88,,
2002-04-11,24.94,,
2002-04-12,25.15,,
2002-04-15,25.04,,
2002-04-16,25.33,,
2002-04-17,25.12,,
2002-04-18,24.5,,
2002-04-19,24.33,,
2002-04-22,24.35,,
2002-04-23,24.71,,
2002-04-24,24.82,,
2002-04-25,24.57,,
2002-04-26,24.6,,
2002-04-29,24.25,,
2002-04-30,24.69,,
2002-05-01,24.87,,
2002-05-02,25.39,,
2002-05-03,25.55,,
2002-05-06,25.22,,
2002-05-07,25.46,,
2002-05-08,25.31,,
2002-05-09,23.85,,
2002-05-10,23.65,,
2002-05-13,23.59,,
2002-05-14,23.74,,
2002-05-15,23.62,,
2002-05-16,23.26,,
2002-05-17,23.73,,
2002-05-20,23.71,,
2002-05-21,23.38,,
2002-05-22,23.55,,
2002-05-23,23.83,,
2002-05-24,23.68,,
2002-05-28,23.71,,
2002-05-29,23.44,,
2002-05-30,23.22,,
2002-05-31,23.43,,
2002-06-03,22.78,,
2002-06-04,22.5,,
2002-06-05,22.93,,
2002-06-06,22.5,,
2002-06-07,23.12,,
2002-06-10,23.16,,
2002-06-11,23.12,,
2002-06-12,22.92,,
2002-06-13,22.57,,
2002-06-14,22.83,,
2002-06-17,23.35,,
2002-06-18,23.27,,
2002-06-19,23.3,,
2002-06-20,23.9,,
2002-06-21,23.59,,
2002-06-24,23.55,,
2002-06-25,23.38,,
2002-06-26,23.55,,
2002-06-27,23.62,,
2002-06-28,23.82,,
2002-07-01,23.58,,
2002-07-02,23.17,,
2002-07-03,22.97,,
2002-07-05,23.47,,
2002-07-08,23.71,,
2002-07-09,23.4,,
2002-07-10,23.19,,
2002-07-11,22.51,,
2002-07-12,21.47,,
2002-07-15,21.58,,
2002-07-16,19.64,,
2002-07-17,19.53,,
2002-07-18,19.46,,
2002-07-19,18.54,,
2002-07-22,18.46,,
2002-07-23,19.19,,
2002-07-24,20.13,,
2002-07-25,20.32,,
2002-07-26,20.3,,
2002-07-29,21.16,,
2002-07-30,20.91,,
2002-07-31,21.27,,
2002-08-01,20.46,,
2002-08-02,19.82,,
2002-08-05,19.38,,
2002-08-06,20.37,,
2002-08-07,20.44,,
2002-08-08,21.18,,
2002-08-09,21.12,,
2002-08-12,20.78,,
2002-08-13,20.44,,
2002-08-14,21.0,,
2002-08-15,21.48,,
2002-08-16,20.94,,
2002-08-19,21.19,,
2002-08-20,20.98,,
2002-08-21,20.92,,
2002-08-22,21.86,,
2002-08-23,21.41,,
2002-08-26,21.69,,
2002-08-27,21.45,,
2002-08-28,21.31,,
2002-08-29,20.95,,
2002-08-30,21.23,,
2002-09-03,20.39,,
2002-09-04,20.72,,
2002-09-05,20.63,,
2002-09-06,20.81,,
2002-09-09,20.97,,
2002-09-10,21.15,,
2002-09-11,21.37,,
2002-09-12,20.98,,
2002-09-13,21.12,,
2002-09-16,21.49,,
2002-09-17,21.39,,
2002-09-18,21.36,,
2002-09-19,17.95,,
2002-09-20,18.33,,
2002-09-23,17.93,,
2002-09-24,17.65,,
2002-09-25,17.0,,
2002-09-26,17.49,,
2002-09-27,17.05,,
2002-09-30,17.18,,
2002-10-01,17.84,,
2002-10-02,17.56,,
2002-10-03,17.4,,
2002-10-04,16.92,,
2002-10-07,16.47,,
2002-10-08,16.78,,
2002-10-09,15.55,,
2002-10-10,15.54,,
2002-10-11,16.4,,
2002-10-14,16.33,,
2002-10-15,17.21,,
2002-10-16,16.7,,
2002-10-17,17.84,,
2002-10-18,17.79,,
2002-10-21,18.15,,
2002-10-22,17.57,,
2002-10-23,17.62,,
2002-10-24,17.43,,
2002-10-25,17.64,,
2002-10-28,16.92,,
2002-10-29,17.49,,
2002-10-30,17.95,,
2002-10-31,18.07,,
2002-11-01,18.39,,
2002-11-04,18.5,,
2002-11-05,19.17,,
2002-11-06,19.75,,
2002-11-07,18.96,,
2002-11-08,18.81,,
2002-11-11,18.33,,
2002-11-12,17.79,,
2002-11-13,17.91,,
2002-11-14,18.7,,
2002-11-15,18.8,,
2002-11-18,18.51,,
2002-11-19,17.18,,
2002-11-20,17.14,,
2002-11-21,16.98,,
2002-11-22,16.79,,
2002-11-25,16.7,,
2002-11-26,16.5,,
2002-11-27,17.61,,
2002-11-29,17.72,,
2002-12-02,17.49,,
2002-12-03,16.92,,
2002-12-04,17.28,,
2002-12-05,17.09,,
2002-12-06,17.35,,
2002-12-09,17.0,,
2002-12-10,17.37,,
2002-12-11,17.41,,
2002-12-12,17.7,,
2002-12-13,17.2,,
2002-12-16,18.42,,
2002-12-17,18.28,,
2002-12-18,18.37,,
2002-12-19,18.45,,
2002-12-20,18.86,,
2002-12-23,18.68,,
2002-12-24,18.7,,
2002-12-26,18.59,,
2002-12-27,18.2,,
2002-12-30,18.25,,
2002-12-31,18.5,,
2003-01-02,19.3,,
2003-01-03,17.82,,
2003-01-06,18.01,,
2003-01-07,17.75,,
2003-01-08,17.09,,
2003-01-09,17.49,,
2003-01-10,17.35,,
2003-01-13,17.18,,
2003-01-14,17.43,,
2003-01-15,17.27,,
2003-01-16,17.4,,
2003-01-17,17.06,,
2003-01-21,16.46,,
2003-01-22,16.37,,
2003-01-23,16.61,,
2003-01-24,16.51,,
2003-01-27,15.94,,
2003-01-28,16.16,,
2003-01-29,16.24,,
2003-01-30,15.76,,
2003-01-31,15.98,,
2003-02-03,16.22,,
2003-02-04,16.12,,
2003-02-05,16.19,,
2003-02-06,15.78,,
2003-02-07,15.63,,
2003-02-10,15.76,,
2003-02-11,15.75,,
2003-02-12,15.53,,
2003-02-13,15.25,,
2003-02-14,15.77,,
2003-02-18,16.13,,
2003-02-19,16.15,,
2003-02-20,15.86,,
2003-02-21,16.18,,
2003-02-24,16.09,,
2003-02-25,16.17,,
2003-02-26,15.89,,
2003-02-27,16.21,,
2003-02-28,16.15,,
2003-03-03,15.97,,
2003-03-04,15.35,,
2003-03-05,15.77,,
2003-03-06,15.33,,
2003-03-07,15.48,,
2003-03-10,15.17,,
2003-03-11,14.78,,
2003-03-12,14.79,,
2003-03-13,15.69,,
2003-03-14,15.76,,
2003-03-17,16.39,,
2003-03-18,16.52,,
2003-03-19,16.48,,
2003-03-20,16.3,,
2003-03-21,16.99,,
2003-03-24,16.12,,
2003-03-25,16.32,,
2003-03-26,16.38,,
2003-03-27,16.34,,
2003-03-28,16.52,,
2003-03-31,16.36,,
2003-04-01,16.65,,
2003-04-02,17.28,,
2003-04-03,17.39,,
2003-04-04,17.31,,
2003-04-07,17.43,,
2003-04-08,17.42,,
2003-04-09,17.36,,
2003-04-10,17.26,,
2003-04-11,17.5,,
2003-04-14,17.74,,
2003-04-15,17.5,,
2003-04-16,17.6,,
2003-04-17,17.84,,
2003-04-21,17.75,,
2003-04-22,18.22,,
2003-04-23,18.54,,
2003-04-24,18.32,,
2003-04-25,18.01,,
2003-04-28,18.56,,
2003-04-29,18.58,,
2003-04-30,18.51,,
2003-05-01,18.37,,
2003-05-02,18.8,,
2003-05-05,18.88,,
2003-05-06,19.34,,
2003-05-07,20.05,,
2003-05-08,20.02,,
2003-05-09,20.04,,
2003-05-12,20.65,,
2003-05-13,20.39,,
2003-05-14,20.4,,
2003-05-15,20.65,,
2003-05-16,20.48,,
2003-05-19,19.63,,
2003-05-20,20.0,,
2003-05-21,20.07,,
2003-05-22,20.56,,
2003-05-23,20.67,,
2003-05-27,21.21,,
2003-05-28,21.6,,
2003-05-29,21.07,,
2003-05-30,21.62,,
2003-06-02,21.63,,
2003-06-03,21.62,,
2003-06-04,21.87,,
2003-06-05,22.01,,
2003-06-06,22.07,,
2003-06-09,21.26,,
2003-06-10,21.53,,
2003-06-11,22.2,,
2003-06-12,21.81,,
2003-06-13,21.89,,
2003-06-16,21.66,,
2003-06-17,21.63,,
2003-06-18,21.45,,
2003-06-19,21.18,,
2003-06-20,20.98,,
2003-06-23,21.25,,
2003-06-24,21.3,,
2003-06-25,20.99,,
2003-06-26,21.2,,
2003-06-27,21.09,,
2003-06-30,20.96,,
2003-07-01,21.22,,
2003-07-02,21.54,,
2003-07-03,21.27,,
2003-07-07,21.14,,
2003-07-08,21.12,,
2003-07-09,21.12,,
2003-07-10,20.79,,
2003-07-11,20.77,,
2003-07-14,20.85,,
2003-07-15,20.7,,
2003-07-16,20.92,,
2003-07-17,20.83,,
2003-07-18,21.09,,
2003-07-21,20.54,,
2003-07-22,20.65,,
2003-07-23,20.76,,
2003-07-24,20.79,,
2003-07-25,20.93,,
2003-07-28,21.36,,
2003-07-29,21.16,,
2003-07-30,21.3,,
2003-07-31,21.41,,
2003-08-01,21.0,,
2003-08-04,20.73,,
2003-08-05,20.3,,
2003-08-06,20.74,,
2003-08-07,21.12,,
2003-08-08,21.54,,
2003-08-11,21.48,,
2003-08-12,21.91,,
2003-08-13,21.62,,
2003-08-14,21.77,,
2003-08-15,21.81,,
2003-08-18,22.18,,
2003-08-19,22.32,,
2003-08-20,22.62,,
2003-08-21,22.41,,
2003-08-22,21.97,,
2003-08-25,21.97,,
2003-08-26,21.97,,
2003-08-27,21.88,,
2003-08-28,21.83,,
2003-08-29,21.78,,
2003-09-02,21.96,,
2003-09-03,22.32,,
2003-09-04,22.64,,
2003-09-05,22.1,,
2003-09-08,22.21,,
2003-09-09,22.19,,
2003-09-10,21.86,,
2003-09-11,21.74,,
2003-09-12,21.53,,
2003-09-15,21.41,,
2003-09-16,21.57,,
2003-09-17,21.85,,
2003-09-18,22.07,,
2003-09-19,21.96,,
2003-09-22,21.52,,
2003-09-23,21.57,,
2003-09-24,21.38,,
2003-09-25,21.09,,
2003-09-26,20.93,,
2003-09-29,21.49,,
2003-09-30,21.51,,
2003-10-01,22.14,,
2003-10-02,22.14,,
2003-10-03,22.21,,
2003-10-06,22.16,,
2003-10-07,22.37,,
2003-10-08,22.29,,
2003-10-09,22.5,,
2003-10-10,22.74,,
2003-10-13,23.03,,
2003-10-14,23.0,,
2003-10-15,23.01,,
2003-10-16,23.23,,
2003-10-17,22.99,,
2003-10-20,23.18,,
2003-10-21,23.22,,
2003-10-22,23.24,,
2003-10-23,23.48,,
2003-10-24,23.4,,
2003-10-27,23.78,,
2003-10-28,24.42,,
2003-10-29,24.28,,
2003-10-30,24.27,,
2003-10-31,24.17,,
2003-11-03,24.41,,
2003-11-04,23.79,,
2003-11-05,23.81,,
2003-11-06,23.82,,
2003-11-07,23.62,,
2003-11-10,23.51,,
2003-11-11,23.62,,
2003-11-12,23.93,,
2003-11-13,23.95,,
2003-11-14,23.8,,
2003-11-17,23.67,,
2003-11-18,23.36,,
2003-11-19,23.44,,
2003-11-20,23.36,,
2003-11-21,23.42,,
2003-11-24,23.86,,
2003-11-25,23.88,,
2003-11-26,23.72,,
2003-11-28,23.9,,
2003-12-01,24.1,,
2003-12-02,24.19,,
2003-12-03,24.38,,
2003-12-04,24.63,,
2003-12-05,24.6,,
2003-12-08,24.88,,
2003-12-09,24.71,,
2003-12-10,24.31,,
2003-12-11,24.53,,
2003-12-12,24.65,,
2003-12-15,24.21,,
2003-12-16,24.12,,
2003-12-17,24.08,,
2003-12-18,24.02,,
2003-12-19,24.1,,
2003-12-22,24.18,,
2003-12-23,24.17,,
2003-12-24,24.08,,
2003-12-26,24.25,,
2003-12-29,24.46,,
2003-12-30,24.02,,
2003-12-31,24.09,,
2004-01-02,23.64,,
2004-01-05,23.55,,
2004-01-06,23.64,,
2004-01-07,23.36,,
2004-01-08,23.04,,
2004-01-09,23.09,,
2004-01-12,23.23,,
2004-01-13,23.09,,
2004-01-14,23.32,,
2004-01-15,23.37,,
2004-01-16,23.6,,
2004-01-20,23.44,,
2004-01-21,23.88,,
2004-01-22,24.09,,
2004-01-23,24.16,,
2004-01-26,24.36,,
2004-01-27,24.17,,
2004-01-28,23.68,,
2004-01-29,23.44,,
2004-01-30,23.43,,
2004-02-02,23.52,,
2004-02-03,23.19,,
2004-02-04,22.93,,
2004-02-05,22.86,,
2004-02-06,23.2,,
2004-02-09,23.37,,
2004-02-10,23.26,,
2004-02-11,23.88,,
2004-02-12,24.01,,
2004-02-13,24.02,,
2004-02-17,24.12,,
2004-02-18,24.13,,
2004-02-19,24.04,,
2004-02-20,23.95,,
2004-02-23,24.11,,
2004-02-24,24.13,,
2004-02-25,24.28,,
2004-02-26,24.56,,
2004-02-27,24.64,,
2004-03-01,25.01,,
2004-03-02,24.74,,
2004-03-03,24.58,,
2004-03-04,24.79,,
2004-03-05,24.89,,
2004-03-08,24.71,,
2004-03-09,25.05,,
2004-03-10,24.77,,
2004-03-11,24.96,,
2004-03-12,25.73,,
2004-03-15,25.57,,
2004-03-16,25.34,,
2004-03-17,25.62,,
2004-03-18,26.26,,
2004-03-19,26.2,,
2004-03-22,25.96,,
2004-03-23,25.86,,
2004-03-24,26.05,,
2004-03-25,26.28,,
2004-03-26,26.18,,
2004-03-29,26.53,,
2004-03-30,26.91,,
2004-03-31,26.75,,
2004-04-01,26.86,,
2004-04-02,26.49,,
2004-04-05,26.19,,
2004-04-06,25.58,,
2004-04-07,25.62,,
2004-04-08,25.31,,
2004-04-12,25.53,,
2004-04-13,25.21,,
2004-04-14,25.36,,
2004-04-15,25.48,,
2004-04-16,25.85,,
2004-04-19,25.36,,
2004-04-20,24.75,,
2004-04-21,24.98,,
2004-04-22,25.55,,
2004-04-23,25.01,,
2004-04-26,24.88,,
2004-04-27,25.11,,
2004-04-28,25.09,,
2004-04-29,24.72,,
2004-04-30,24.61,,
2004-05-03,24.92,,
2004-05-04,25.04,,
2004-05-05,25.07,,
2004-05-06,24.93,,
2004-05-07,24.1,,
2004-05-10,23.67,,
2004-05-11,24.17,,
2004-05-12,24.36,,
2004-05-13,24.55,,
2004-05-14,24.64,,
2004-05-17,24.42,,
2004-05-18,24.82,,
2004-05-19,24.44,,
2004-05-20,24.57,,
2004-05-21,24.89,,
2004-05-24,25.26,,
2004-05-25,25.29,,
2004-05-26,25.0,,
2004-05-27,25.35,,
2004-05-28,25.44,,
2004-06-01,25.27,,
2004-06-02,25.39,,
2004-06-03,25.29,,
2004-06-04,25.2,,
2004-06-07,25.94,,
2004-06-08,25.9,,
2004-06-09,25.63,,
2004-06-10,25.73,,
2004-06-14,25.48,,
2004-06-15,25.49,,
2004-06-16,25.53,,
2004-06-17,25.66,,
2004-06-18,26.31,,
2004-06-21,26.39,,
2004-06-22,26.58,,
2004-06-23,26.93,,
2004-06-24,27.21,,
2004-06-25,27.21,,
2004-06-28,27.16,,
2004-06-29,27.25,,
2004-06-30,27.4,,
2004-07-01,27.2,,
2004-07-02,27.28,,
2004-07-06,26.99,,
2004-07-07,27.07,,
2004-07-08,26.75,,
2004-07-09,26.82,,
2004-07-12,26.84,,
2004-07-13,26.91,,
2004-07-14,26.86,,
2004-07-15,27.51,,
2004-07-16,27.4,,
2004-07-19,27.48,,
2004-07-20,27.46,,
2004-07-21,27.16,,
2004-07-22,27.14,,
2004-07-23,27.07,,
2004-07-26,26.72,,
2004-07-27,26.78,,
2004-07-28,26.53,,
2004-07-29,26.25,,
2004-07-30,26.57,,
2004-08-02,26.93,,
2004-08-03,27.19,,
2004-08-04,27.33,,
2004-08-05,27.12,,
2004-08-06,26.82,,
2004-08-09,26.75,,
2004-08-10,27.43,,
2004-08-11,27.14,,
2004-08-12,26.97,,
2004-08-13,27.34,,
2004-08-16,27.7,,
2004-08-17,27.86,,
2004-08-18,27.92,,
2004-08-19,27.96,,
2004-08-20,28.35,,
2004-08-23,28.15,,
2004-08-24,28.4,,
2004-08-25,28.24,,
2004-08-26,28.32,,
2004-08-27,28.19,,
2004-08-30,28.08,,
2004-08-31,28.23,,
2004-09-01,28.51,,
2004-09-02,28.88,,
2004-09-03,28.89,,
2004-09-07,29.49,,
2004-09-08,29.33,,
2004-09-09,29.08,,
2004-09-10,28.88,,
2004-09-13,29.41,,
2004-09-14,29.53,,
2004-09-15,29.26,,
2004-09-16,29.67,,
2004-09-17,30.1,,
2004-09-20,29.92,,
2004-09-21,30.75,,
2004-09-22,29.97,,
2004-09-23,29.79,,
2004-09-24,30.04,,
2004-09-27,29.72,,
2004-09-28,29.84,,
2004-09-29,29.78,,
2004-09-30,30.34,,
2004-10-01,30.69,,
2004-10-04,30.25,,
2004-10-05,29.77,,
2004-10-06,30.06,,
2004-10-07,29.57,,
2004-10-08,29.49,,
2004-10-11,29.45,,
2004-10-12,29.64,,
2004-10-13,29.24,,
2004-10-14,29.65,,
2004-10-15,29.46,,
2004-10-18,29.53,,
2004-10-19,29.24,,
2004-10-20,29.57,,
2004-10-21,29.89,,
2004-10-22,29.79,,
2004-10-25,29.57,,
2004-10-26,30.24,,
2004-10-27,30.33,,
2004-10-28,30.53,,
2004-10-29,30.11,,
2004-11-01,31.12,,
2004-11-02,30.42,,
2004-11-03,31.12,,
2004-11-04,31.68,,
2004-11-05,31.52,,
2004-11-08,31.3,,
2004-11-09,31.14,,
2004-11-10,31.28,,
2004-11-11,31.53,,
2004-11-12,32.07,,
2004-11-15,32.07,,
2004-11-16,31.73,,
2004-11-17,31.72,,
2004-11-18,31.95,,
2004-11-19,31.46,,
2004-11-22,31.53,,
2004-11-23,31.5,,
2004-11-24,31.45,,
2004-11-26,31.65,,
2004-11-29,30.97,,
2004-11-30,30.99,,
2004-12-01,31.49,,
2004-12-02,31.13,,
2004-12-03,31.35,,
2004-12-06,31.58,,
2004-12-07,31.13,,
2004-12-08,31.2,,
2004-12-09,31.38,,
2004-12-10,31.34,,
2004-12-13,31.6,,
2004-12-14,31.63,,
2004-12-15,32.08,,
2004-12-16,32.17,,
2004-12-17,31.57,,
2004-12-20,31.35,,
2004-12-21,31.6,,
2004-12-22,32.06,,
2004-12-23,31.91,,
2004-12-27,31.86,,
2004-12-28,32.26,,
2004-12-29,32.31,,
2004-12-30,32.34,,
2004-12-31,32.1,,
2005-01-03,32.14,,
2005-01-04,31.45,,
2005-01-05,30.84,,
2005-01-06,31.12,,
2005-01-07,31.03,,
2005-01-10,31.12,,
2005-01-11,30.76,,
2005-01-12,30.69,,
2005-01-13,31.06,,
2005-01-14,31.83,,
2005-01-18,32.19,,
2005-01-19,31.84,,
2005-01-20,31.84,,
2005-01-21,31.74,,
2005-01-24,31.7,,
2005-01-25,31.62,,
2005-01-26,31.71,,
2005-01-27,31.88,,
2005-01-28,32.3,,
2005-01-31,32.34,,
2005-02-01,32.62,,
2005-02-02,32.79,,
2005-02-03,32.79,,
2005-02-04,33.42,,
2005-02-07,33.34,,
2005-02-08,33.34,,
2005-02-09,32.64,,
2005-02-10,32.72,,
2005-02-11,32.68,,
2005-02-14,32.56,,
2005-02-15,32.5,,
2005-02-16,32.46,,
2005-02-17,32.43,,
2005-02-18,32.37,,
2005-02-22,32.01,,
2005-02-23,29.06,,
2005-02-24,29.51,,
2005-02-25,29.81,,
2005-02-28,29.63,,
2005-03-01,30.23,,
2005-03-02,29.93,,
2005-03-03,29.85,,
2005-03-04,30.49,,
2005-03-07,30.58,,
2005-03-08,30.44,,
2005-03-09,29.79,,
2005-03-10,29.33,,
2005-03-11,29.3,,
2005-03-14,29.51,,
2005-03-15,29.27,,
2005-03-16,29.79,,
2005-03-17,29.56,,
2005-03-18,29.52,,
2005-03-21,29.83,,
2005-03-22,29.98,,
2005-03-23,29.79,,
2005-03-24,30.17,,
2005-03-28,30.29,,
2005-03-29,30.02,,
2005-03-30,30.18,,
2005-03-31,30.47,,
2005-04-01,30.13,,
2005-04-04,30.29,,
2005-04-05,30.45,,
2005-04-06,30.05,,
2005-04-07,30.09,,
2005-04-08,29.82,,
2005-04-11,29.7,,
2005-04-12,30.53,,
2005-04-13,29.9,,
2005-04-14,29.07,,
2005-04-15,28.69,,
2005-04-18,29.28,,
2005-04-19,29.31,,
2005-04-20,27.93,,
2005-04-21,28.55,,
2005-04-22,28.31,,
2005-04-25,28.83,,
2005-04-26,28.47,,
2005-04-27,28.4,,
2005-04-28,28.05,,
2005-04-29,27.67,,
2005-05-02,28.12,,
2005-05-03,26.27,,
2005-05-04,26.56,,
2005-05-05,26.84,,
2005-05-06,27.0,,
2005-05-09,27.12,,
2005-05-10,26.79,,
2005-05-11,26.87,,
2005-05-12,26.6,,
2005-05-13,26.38,,
2005-05-16,26.63,,
2005-05-17,27.2,,
2005-05-18,27.96,,
2005-05-19,28.03,,
2005-05-20,28.07,,
2005-05-23,28.54,,
2005-05-24,28.12,,
2005-05-25,28.03,,
2005-05-26,28.34,,
2005-05-27,28.45,,
2005-05-31,28.14,,
2005-06-01,28.37,,
2005-06-02,28.8,,
2005-06-03,28.44,,
2005-06-06,28.65,,
2005-06-07,29.1,,
2005-06-08,28.61,,
2005-06-09,28.69,,
2005-06-10,28.56,,
2005-06-13,28.7,,
2005-06-14,28.68,,
2005-06-15,28.85,,
2005-06-16,29.1,,
2005-06-17,29.58,,
2005-06-20,29.22,,
2005-06-21,29.33,,
2005-06-22,29.17,,
2005-06-23,28.38,,
2005-06-24,27.86,,
2005-06-27,28.06,,
2005-06-28,28.69,,
2005-06-29,28.15,,
2005-06-30,27.91,,
2005-07-01,27.63,,
2005-07-05,27.76,,
2005-07-06,27.58,,
2005-07-07,27.93,,
2005-07-08,28.16,,
2005-07-11,28.27,,
2005-07-12,28.29,,
2005-07-13,28.49,,
2005-07-14,28.56,,
2005-07-15,28.59,,
2005-07-18,28.61,,
2005-07-19,29.01,,
2005-07-20,29.47,,
2005-07-21,29.38,,
2005-07-22,29.74,,
2005-07-25,29.47,,
2005-07-26,29.82,,
2005-07-27,30.01,,
2005-07-28,30.45,,
2005-07-29,29.8,,
2005-08-01,29.54,,
2005-08-02,28.08,,
2005-08-03,28.24,,
2005-08-04,27.88,,
2005-08-05,27.59,,
2005-08-08,27.44,,
2005-08-09,27.49,,
2005-08-10,27.42,,
2005-08-11,27.72,,
2005-08-12,27.58,,
2005-08-15,27.68,,
2005-08-16,27.38,,
2005-08-17,27.24,,
2005-08-18,27.24,,
2005-08-19,27.06,,
2005-08-22,27.13,,
2005-08-23,26.59,,
2005-08-24,26.45,,
2005-08-25,26.4,,
2005-08-26,26.18,,
2005-08-29,26.22,,
2005-08-30,26.34,,
2005-08-31,26.96,,
2005-09-01,27.03,,
2005-09-02,27.07,,
2005-09-06,27.24,,
2005-09-07,27.71,,
2005-09-08,27.03,,
2005-09-09,27.26,,
2005-09-12,27.07,,
2005-09-13,26.81,,
2005-09-14,26.71,,
2005-09-15,26.63,,
2005-09-16,26.5,,
2005-09-19,26.49,,
2005-09-20,26.14,,
2005-09-21,25.93,,
2005-09-22,26.27,,
2005-09-23,26.15,,
2005-09-26,26.62,,
2005-09-27,27.02,,
2005-09-28,26.61,,
2005-09-29,26.75,,
2005-09-30,26.96,,
2005-10-03,26.98,,
2005-10-04,26.41,,
2005-10-05,25.59,,
2005-10-06,25.52,,
2005-10-07,25.88,,
2005-10-10,25.73,,
2005-10-11,25.51,,
2005-10-12,25.29,,
2005-10-13,25.33,,
2005-10-14,25.86,,
2005-10-17,25.98,,
2005-10-18,25.08,,
2005-10-19,25.31,,
2005-10-20,24.85,,
2005-10-21,24.71,,
2005-10-24,25.06,,
2005-10-25,25.0,,
2005-10-26,24.61,,
2005-10-27,24.46,,
2005-10-28,25.09,,
2005-10-31,25.04,,
2005-11-01,24.05,,
2005-11-02,24.52,,
2005-11-03,24.95,,
2005-11-04,25.4,,
2005-11-07,25.91,,
2005-11-08,25.27,,
2005-11-09,25.42,,
2005-11-10,25.66,,
2005-11-11,25.56,,
2005-11-14,25.89,,
2005-11-15,25.47,,
2005-11-16,25.33,,
2005-11-17,25.98,,
2005-11-18,26.2,,
2005-11-21,26.4,,
2005-11-22,26.56,,
2005-11-23,26.97,,
2005-11-25,27.04,,
2005-11-28,26.37,,
2005-11-29,26.41,,
2005-11-30,26.16,,
2005-12-01,26.59,,
2005-12-02,26.74,,
2005-12-05,26.45,,
2005-12-06,26.54,,
2005-12-07,26.25,,
2005-12-08,25.88,,
2005-12-09,25.94,,
2005-12-12,25.78,,
2005-12-13,26.64,,
2005-12-14,26.69,,
2005-12-15,26.78,,
2005-12-16,26.92,,
2005-12-19,26.68,,
2005-12-20,26.49,,
2005-12-21,26.76,,
2005-12-22,26.54,,
2005-12-23,26.38,,
2005-12-27,26.42,,
2005-12-28,26.36,,
2005-12-29,26.34,,
2005-12-30,26.53,,
2006-01-03,27.43,,
2006-01-04,27.0,,
2006-01-05,26.88,,
2006-01-06,26.71,,
2006-01-09,26.78,,
2006-01-10,26.9,,
2006-01-11,27.11,,
2006-01-12,26.74,,
2006-01-13,26.58,,
2006-01-17,26.64,,
2006-01-18,26.83,,
2006-01-19,26.49,,
2006-01-20,25.82,,
2006-01-23,26.0,,
2006-01-24,26.16,,
2006-01-25,26.15,,
2006-01-26,25.82,,
2006-01-27,26.03,,
2006-01-30,26.16,,
2006-01-31,26.05,,
2006-02-01,25.88,,
2006-02-02,25.86,,
2006-02-03,26.02,,
2006-02-06,26.15,,
2006-02-07,25.94,,
2006-02-08,26.01,,
2006-02-09,26.08,,
2006-02-10,26.23,,
2006-02-13,26.28,,
2006-02-14,27.05,,
2006-02-15,27.06,,
2006-02-16,27.4,,
2006-02-17,27.43,,
2006-02-21,27.19,,
2006-02-22,27.69,,
2006-02-23,27.65,,
2006-02-24,27.58,,
2006-02-27,27.68,,
2006-02-28,27.41,,
2006-03-01,27.43,,
2006-03-02,27.36,,
2006-03-03,27.15,,
2006-03-06,26.88,,
2006-03-07,26.94,,
2006-03-08,26.78,,
2006-03-09,26.91,,
2006-03-10,27.35,,
2006-03-13,26.27,,
2006-03-14,27.15,,
2006-03-15,27.29,,
2006-03-16,27.59,,
2006-03-17,28.33,,
2006-03-20,28.18,,
2006-03-21,28.15,,
2006-03-22,28.02,,
2006-03-23,28.23,,
2006-03-24,28.22,,
2006-03-27,28.38,,
2006-03-28,28.31,,
2006-03-29,28.26,,
2006-03-30,28.36,,
2006-03-31,28.55,,
2006-04-03,29.02,,
2006-04-04,29.08,,
2006-04-05,29.17,,
2006-04-06,28.73,,
2006-04-07,28.65,,
2006-04-10,28.37,,
2006-04-11,28.2,,
2006-04-12,28.23,,
2006-04-13,28.19,,
2006-04-17,28.08,,
2006-04-18,28.84,,
2006-04-19,28.87,,
2006-04-20,28.88,,
2006-04-21,28.78,,
2006-04-24,28.46,,
2006-04-25,28.4,,
2006-04-26,28.24,,
2006-04-27,28.08,,
2006-04-28,28.03,,
2006-05-01,28.12,,
2006-05-02,28.49,,
2006-05-03,28.43,,
2006-05-04,28.36,,
2006-05-05,28.79,,
2006-05-08,28.72,,
2006-05-09,28.63,,
