date,GD,dcf,Deviation
2011-08-05,64.44,66.56909189625799,-0.031983189729792194
2011-08-08,60.8,68.18909189625798,-0.10836178765219007
2011-08-09,62.42,64.14909189625799,-0.02695426926782185
2011-08-10,58.38,67.27909189625798,-0.13227128436840485
2011-08-11,61.51,66.94909189625798,-0.08124220571484697
2011-08-12,61.18,68.53909189625799,-0.10737072366521638
2011-08-15,62.77,67.80909189625798,-0.07431292405400958
2011-08-16,62.04,67.64909189625799,-0.0829145187175565
2011-08-17,61.88,63.99909189625798,-0.03311128069899816
2011-08-18,58.23,63.23909189625798,-0.07920878915331775
2011-08-19,57.47,63.96909189625798,-0.10159737622659859
2011-08-22,58.2,65.27909189625798,-0.10844347999675186
2011-08-23,59.51,66.76909189625798,-0.10871934438672226
2011-08-24,61.0,65.76909189625798,-0.07251266147601043
2011-08-25,60.0,67.04909189625798,-0.10513329408196481
2011-08-26,61.28,68.77909189625798,-0.10903156307398087
2011-08-29,63.01,69.71909189625798,-0.09623033969290806
2011-08-30,63.95,69.84909189625797,-0.0844548115961119
2011-08-31,64.08,68.86909189625798,-0.06953905974935914
2011-09-01,63.1,66.70909189625797,-0.054101949129672144
2011-09-02,60.94,66.06909189625799,-0.07763224450415807
2011-09-06,60.3,67.11909189625798,-0.10159690340861371
2011-09-07,61.35,66.16909189625798,-0.07282995365590794
2011-09-08,60.4,64.76909189625798,-0.0674564328191608
2011-09-09,59.0,64.66909189625798,-0.0876630818529558
2011-09-12,58.9,64.75909189625798,-0.09047520162333444
2011-09-13,58.99,65.62909189625798,-0.1011608069597032
2011-09-14,59.86,66.98909189625797,-0.1064216829106801
2011-09-15,61.22,66.36909189625798,-0.0775826781584803
2011-09-16,60.6,65.93909189625798,-0.08097005498131482
2011-09-19,60.17,65.31909189625799,-0.07882981448113136
2011-09-20,59.55,63.03909189625798,-0.055348067227870335
2011-09-21,57.27,61.63909189625798,-0.07088183426860672
2011-09-22,55.87,61.68909189625798,-0.09432934928015957
2011-09-23,55.92,62.61909189625798,-0.10698162003620981
2011-09-26,56.85,64.05909189625798,-0.11253815317789573
2011-09-27,58.29,63.20909189625798,-0.07782253705418596
2011-09-28,57.44,63.94909189625798,-0.10178552506761818
2011-09-29,58.18,62.65909189625798,-0.07148351118260421
2011-09-30,56.89,59.82967759797526,-0.04913410394300277
2011-10-03,55.67,61.26967759797526,-0.09139394587185334
2011-10-04,57.11,61.86967759797526,-0.07693069986404821
2011-10-05,57.71,63.10967759797526,-0.0855602152236078
2011-10-06,58.95,63.709677597975265,-0.07470886335369753
2011-10-07,59.55,65.83967759797527,-0.09553020044206129
2011-10-10,61.68,65.63967759797526,-0.0603244522653994
2011-10-11,61.48,66.67967759797526,-0.07797994509399286
2011-10-12,62.52,65.96967759797526,-0.05229186686340781
2011-10-13,61.81,66.19967759797527,-0.06630965221059515
2011-10-14,62.04,65.08967759797527,-0.046853475243978426
2011-10-17,60.93,66.79967759797526,-0.08786984921246344
2011-10-18,62.64,66.62967759797526,-0.059878386655986104
2011-10-19,62.47,67.30967759797527,-0.0719016606628472
2011-10-20,63.15,69.47967759797525,-0.0911011365740666
2011-10-21,65.32,69.78967759797527,-0.06404496698957307
2011-10-24,65.63,69.41967759797527,-0.05459082682466687
2011-10-25,65.26,68.04967759797526,-0.04099472174513663
2011-10-26,63.89,69.76967759797526,-0.08427267833821683
2011-10-27,65.61,69.62967759797526,-0.05772937254117272
2011-10-28,65.47,68.34967759797526,-0.04213154617806958
2011-10-31,64.19,65.58967759797527,-0.02133990666266783
2011-11-01,61.43,66.10967759797526,-0.07078657419013923
2011-11-02,61.95,67.78967759797527,-0.08614405326733232
2011-11-03,63.63,67.60967759797526,-0.05886254363819721
2011-11-04,63.45,68.35967759797526,-0.07182125151100305
2011-11-07,64.2,69.28967759797527,-0.07345506249150158
2011-11-08,65.13,67.11967759797527,-0.029643729963853338
2011-11-09,62.96,67.53967759797527,-0.06780721734023443
2011-11-10,63.38,69.87967759797526,-0.09301241536013583
2011-11-11,65.72,69.46967759797526,-0.05397574492391988
2011-11-14,65.31,70.14967759797527,-0.06899073187066163
2011-11-15,65.99,69.17967759797526,-0.04610714748500966
2011-11-16,65.02,67.57967759797526,-0.03787643991441525
2011-11-17,63.42,67.99967759797526,-0.06734851928344476
2011-11-18,63.84,67.22967759797527,-0.05041936417195236
2011-11-21,63.07,67.77967759797527,-0.06948509885086784
2011-11-22,63.62,64.79967759797526,-0.01820499177934376
2011-11-23,60.64,65.28967759797527,-0.07121612127733135
2011-11-25,61.13,68.21967759797526,-0.1039242319460284
2011-11-28,64.06,68.04967759797526,-0.05862889786995795
2011-11-29,63.89,70.21967759797526,-0.09014108031390011
2011-11-30,66.06,70.65967759797526,-0.0650962154702368
2011-12-01,66.5,69.87967759797526,-0.04836424142393558
2011-12-02,65.72,69.80967759797528,-0.058583247175659436
2011-12-05,65.65,70.01967759797526,-0.06240642270683083
2011-12-06,65.86,69.81967759797526,-0.056712917249135075
2011-12-07,65.66,68.30967759797528,-0.03878919782888601
2011-12-08,64.15,69.22967759797525,-0.07337427782740114
2011-12-09,65.07,68.16967759797527,-0.04547003458422305
2011-12-12,64.01,67.65967759797526,-0.053941693598677065
2011-12-13,63.5,67.36967759797527,-0.05743945549312779
2011-12-14,63.21,67.45967759797526,-0.06299581838059076
2011-12-15,63.3,67.35967759797526,-0.06026866135263831
2011-12-16,63.2,66.61967759797527,-0.05133134415047358
2011-12-19,62.46,68.99967759797526,-0.09477837905386333
2011-12-20,64.84,68.93967759797526,-0.05946760618584135
2011-12-21,64.78,70.29967759797526,-0.07851639988366366
2011-12-22,66.14,70.51967759797526,-0.06210575185756395
2011-12-23,66.36,70.71967759797526,-0.0616473058992012
2011-12-27,66.56,70.10967759797526,-0.050630351181043975
2011-12-28,65.95,71.07967759797526,-0.07216799191167655
2011-12-29,66.92,70.56967759797526,-0.05171736250187953
2011-12-30,66.41,75.2076925588533,-0.1169786262484881
2012-01-03,68.0,75.3276925588533,-0.09727753910858472
2012-01-04,68.12,74.60769255885332,-0.08695742136423235
2012-01-05,67.4,74.8276925588533,-0.09926395302128665
2012-01-06,67.62,75.5776925588533,-0.10529155216873731
2012-01-09,68.37,77.1376925588533,-0.11366288344914988
2012-01-10,69.93,77.2976925588533,-0.09531581493514363
2012-01-11,70.09,78.1476925588533,-0.10310851536384158
2012-01-12,70.94,77.80769255885329,-0.08826495598309392
2012-01-13,70.6,78.6576925588533,-0.10243998135114851
2012-01-17,71.45,78.8276925588533,-0.09359264897098263
2012-01-18,71.62,79.41769255885329,-0.09818583627413657
2012-01-19,72.21,79.6776925588533,-0.09372375528241295
2012-01-20,72.47,78.9476925588533,-0.08205043553393743
2012-01-23,71.74,78.5476925588533,-0.08666954224979317
2012-01-24,71.34,78.77769255885329,-0.09441368891703361
2012-01-25,71.57,78.7176925588533,-0.09080160160321438
2012-01-26,71.51,77.55769255885329,-0.07797669527447715
2012-01-27,70.35,76.3776925588533,-0.07891954256419342
2012-01-30,69.17,76.36769255885329,-0.09425049150602971
2012-01-31,69.16,76.91769255885329,-0.10085706293019026
2012-02-01,69.71,76.9476925588533,-0.09405990378876627
2012-02-02,69.74,77.7176925588533,-0.1026496322290068
2012-02-03,70.51,78.35769255885332,-0.10015216505972302
2012-02-06,71.15,78.5076925588533,-0.09371938365578114
2012-02-07,71.3,78.7976925588533,-0.09515116896669706
2012-02-08,71.59,78.05769255885329,-0.08285784971131227
2012-02-09,70.85,77.5076925588533,-0.0858971843833174
2012-02-10,70.3,77.3276925588533,-0.09088196383856406
2012-02-13,70.12,77.36769255885329,-0.09367854099228823
2012-02-14,70.16,77.2576925588533,-0.09187036686924632
2012-02-15,70.05,77.6276925588533,-0.09761584183515803
2012-02-16,70.42,78.0876925588533,-0.09819335554158293
2012-02-17,70.88,78.3376925588533,-0.09519928804707278
2012-02-21,71.13,77.60769255885332,-0.0834671453985183
2012-02-22,70.4,77.80769255885329,-0.09520514380053291
2012-02-23,70.6,79.60769255885332,-0.1131510318829303
2012-02-24,72.4,79.6976925588533,-0.09156717496512545
2012-02-27,72.49,79.9476925588533,-0.0932821488670651
2012-02-28,72.74,80.4376925588533,-0.09569758049960453
2012-02-29,73.23,80.1376925588533,-0.08619779704513297
2012-03-01,72.93,79.85769255885332,-0.08675047245758771
2012-03-02,72.65,79.7076925588533,-0.08854468536574611
2012-03-05,72.5,78.05769255885329,-0.07119980589565789
2012-03-06,70.85,78.4576925588533,-0.09696554041716887
2012-03-07,71.25,79.2176925588533,-0.10057971018196288
2012-03-08,72.01,78.9876925588533,-0.08833898462920986
2012-03-09,71.78,78.9476925588533,-0.09079039964986935
2012-03-12,71.74,80.2876925588533,-0.10646329825194045
2012-03-13,73.08,80.30769255885329,-0.09000000284600995
2012-03-14,73.1,80.5476925588533,-0.09246313981510446
2012-03-15,73.34,80.10769255885332,-0.08448243037185521
2012-03-16,72.9,80.1876925588533,-0.09088293136137482
2012-03-19,72.98,79.5476925588533,-0.08256295497187671
2012-03-20,72.34,79.4876925588533,-0.0899220033788386
2012-03-21,72.28,79.4576925588533,-0.0903335136939305
2012-03-22,72.25,79.9876925588533,-0.09673603914952367
2012-03-23,72.78,81.11769255885329,-0.1027851298014184
2012-03-26,73.91,80.7576925588533,-0.08479306852239421
2012-03-27,73.55,80.3276925588533,-0.08437554152184223
2012-03-28,73.12,79.85769255885332,-0.0843712401768657
2012-03-29,72.65,80.5876925588533,-0.09849757831267336
2012-03-30,73.38,81.41413178984862,-0.09868227558560527
2012-04-02,74.09,80.42413178984862,-0.07875909442703022
2012-04-03,73.1,79.95413178984862,-0.0857257984848615
2012-04-04,72.63,79.12413178984862,-0.08207523599875755
2012-04-05,71.8,78.14413178984861,-0.08118500576485721
2012-04-09,70.82,76.80413178984863,-0.07791419094772667
2012-04-10,69.48,76.67413178984862,-0.09382736552617987
2012-04-11,69.35,76.98413178984862,-0.09916500468808676
2012-04-12,69.66,76.20413178984862,-0.08587633814785334
2012-04-13,68.88,76.52413178984862,-0.09989178068483051
2012-04-16,69.2,77.20413178984862,-0.10367491485606029
2012-04-17,69.88,76.87413178984862,-0.09098160365529118
2012-04-18,69.55,76.25413178984863,-0.08791827580339884
2012-04-19,68.93,77.08413178984863,-0.10578223559783873
2012-04-20,69.76,76.59413178984862,-0.08922526608956705
2012-04-23,69.27,77.38413178984862,-0.10485524101871557
2012-04-24,70.06,74.88413178984862,-0.06442128224690968
2012-04-25,67.56,74.37413178984862,-0.09161964820110591
2012-04-26,67.05,74.90413178984862,-0.104855788354696
2012-04-27,67.58,74.82413178984862,-0.09681544732379288
2012-04-30,67.5,75.30413178984863,-0.10363484186535243
2012-05-01,67.98,75.56413178984862,-0.10036682232968464
2012-05-02,68.24,75.47413178984863,-0.09584915544297301
2012-05-03,68.15,74.37413178984862,-0.08368678248823802
2012-05-04,67.05,74.74413178984862,-0.10293961018212805
2012-05-07,67.42,74.85413178984862,-0.09931491571794304
2012-05-08,67.53,73.72413178984863,-0.08401769731931275
2012-05-09,66.4,73.86413178984863,-0.10105218336668298
2012-05-10,66.54,73.85413178984862,-0.09903483545999736
2012-05-11,66.53,73.62413178984862,-0.09635606719408218
2012-05-14,66.3,73.05413178984863,-0.09245379589586966
2012-05-15,65.73,72.52413178984862,-0.09368098069116926
2012-05-16,65.2,71.04413178984862,-0.0822605842680405
2012-05-17,63.72,70.66413178984862,-0.09826954091079909
2012-05-18,63.34,71.87413178984862,-0.11873718092068786
2012-05-21,64.55,71.79413178984862,-0.1009014470855808
2012-05-22,64.47,71.93413178984862,-0.10376342362280322
2012-05-23,64.61,70.66413178984862,-0.08567474950167497
2012-05-24,63.34,70.90413178984862,-0.10668111432867977
2012-05-25,63.58,71.67413178984862,-0.11292961055434803
2012-05-29,64.35,71.15413178984862,-0.09562525209280048
2012-05-30,63.83,71.33413178984863,-0.10519693170102506
2012-05-31,64.01,70.04413178984862,-0.08614757061951528
2012-06-01,62.72,69.28413178984862,-0.0947422103773895
2012-06-04,61.96,69.30413178984863,-0.10596960960593638
2012-06-05,61.98,70.94413178984863,-0.12635480290888979
2012-06-06,63.62,71.01413178984862,-0.10412197690073854
2012-06-07,63.69,71.38413178984862,-0.10778490396857066
2012-06-08,64.06,71.06413178984862,-0.09856071710777081
2012-06-11,63.74,71.45413178984862,-0.10795921238727513
2012-06-12,64.13,70.81413178984862,-0.09438980074887837
2012-06-13,63.49,71.33413178984863,-0.10996323349049164
2012-06-14,64.01,72.18413178984862,-0.11324000978007409
2012-06-15,64.86,72.08413178984863,-0.10021805923819116
2012-06-18,64.76,72.51413178984862,-0.10693269847483888
2012-06-19,65.19,71.97413178984863,-0.09425791768710823
2012-06-20,64.65,70.57413178984862,-0.08394197193228159
2012-06-21,63.25,70.58413178984863,-0.10390624073530674
2012-06-22,63.26,69.54413178984862,-0.09036178363457437
2012-06-25,62.22,69.29413178984862,-0.10208846849113651
2012-06-26,61.97,70.54413178984862,-0.12154280692533026
2012-06-27,63.22,70.48413178984862,-0.10306052731850246
2012-06-28,63.16,73.28413178984862,-0.13814903093729525
2012-06-29,65.96,73.1477259561454,-0.09826314984083973
2012-07-02,66.06,73.25772595614539,-0.09825210736754508
2012-07-03,66.17,73.3277259561454,-0.09761281783681885
2012-07-05,66.24,72.3277259561454,-0.08416863485845782
2012-07-06,65.24,72.13772595614539,-0.09561884388119912
2012-07-09,65.05,71.5177259561454,-0.09043528537402612
2012-07-10,64.43,70.99772595614539,-0.09250614534051704
2012-07-11,63.91,70.60772595614539,-0.09485825899994804
2012-07-12,63.52,71.94772595614539,-0.11713679402851973
2012-07-13,64.86,71.1277259561454,-0.08811930751181096
2012-07-16,64.04,71.77772595614539,-0.10780121344152027
2012-07-17,64.69,72.88772595614539,-0.11247059568133244
2012-07-18,65.8,73.0777259561454,-0.0995888399772159
2012-07-19,65.99,72.05772595614539,-0.08420645913580782
2012-07-20,64.97,71.00772595614539,-0.08502914119337257
2012-07-23,63.92,70.4877259561454,-0.09317545525914073
2012-07-24,63.4,69.08772595614539,-0.08232614226955126
2012-07-25,62.0,69.9877259561454,-0.11413038282098975
2012-07-26,62.9,70.91772595614539,-0.11305672662295252
2012-07-27,63.83,70.55772595614539,-0.09535066309147999
2012-07-30,63.47,70.52772595614539,-0.10007023281218408
2012-07-31,63.44,70.13772595614539,-0.09549391379374406
2012-08-01,63.05,69.0777259561454,-0.08726005195903752
2012-08-02,61.99,70.1877259561454,-0.11679714429368304
2012-08-03,63.1,70.0677259561454,-0.09944273003103332
2012-08-06,62.98,70.9877259561454,-0.11280437354892014
2012-08-07,63.9,71.0177259561454,-0.10022463913503388
2012-08-08,63.93,70.5177259561454,-0.09341943272876196
2012-08-09,63.43,70.66772595614539,-0.10241911506586387
2012-08-10,63.58,70.4277259561454,-0.09723054185235802
2012-08-13,63.34,70.8777259561454,-0.10634830413167118
2012-08-14,63.79,71.2877259561454,-0.1051755523911343
2012-08-15,64.2,72.44772595614539,-0.11384382114544167
2012-08-16,65.36,72.7877259561454,-0.10204640766797135
2012-08-17,65.7,73.21772595614539,-0.10267631038757219
2012-08-20,66.13,73.61772595614539,-0.10171091077447691
2012-08-21,66.53,73.38772595614539,-0.09344513495680995
2012-08-22,66.3,72.69772595614539,-0.08800448531230254
2012-08-23,65.61,73.1777259561454,-0.10341570276016299
2012-08-24,66.09,72.7077259561454,-0.0910181946845231
2012-08-27,65.62,72.8477259561454,-0.09921690569306874
2012-08-28,65.76,72.93772595614539,-0.09840896274256028
2012-08-29,65.85,72.40772595614538,-0.09056666080242814
2012-08-30,65.32,72.5977259561454,-0.10024729921350028
2012-08-31,65.51,71.7377259561454,-0.08681242502658248
2012-09-04,64.65,71.86772595614539,-0.10043069903936763
2012-09-05,64.78,73.80772595614539,-0.12231410518608077
2012-09-06,66.72,74.2877259561454,-0.10187047535433891
2012-09-07,67.2,73.40772595614538,-0.08456502194134097
2012-09-10,66.32,73.0677259561454,-0.0923489251628733
2012-09-11,65.98,72.9577259561454,-0.09564067224819583
2012-09-12,65.87,73.2077259561454,-0.10023157884375489
2012-09-13,66.12,73.86772595614539,-0.10488648263986278
2012-09-14,66.78,73.7077259561454,-0.09398914247154022
2012-09-17,66.62,73.7377259561454,-0.09652760325669074
2012-09-18,66.65,73.5977259561454,-0.09440136724177217
2012-09-19,66.51,73.36772595614539,-0.09347060804698382
2012-09-20,66.28,73.2377259561454,-0.09500193875915353
2012-09-21,66.15,73.4577259561454,-0.09948206075026245
2012-09-24,66.37,73.55772595614539,-0.09771544542351207
2012-09-25,66.47,73.69772595614539,-0.09807257771354205
2012-09-26,66.61,73.54772595614538,-0.09432957805224562
2012-09-27,66.46,73.2077259561454,-0.09217232017543586
2012-09-28,66.12,75.48128144643063,-0.12402123105281893
2012-10-01,67.42,75.36128144643062,-0.10537614666326445
2012-10-02,67.3,74.52128144643062,-0.09690227148900565
2012-10-03,66.46,74.88128144643062,-0.1124617699345214
2012-10-04,66.82,75.35128144643063,-0.11322012423233663
2012-10-05,67.29,74.51128144643063,-0.0969152765359741
2012-10-08,66.45,74.00128144643062,-0.10204257681533502
2012-10-09,65.94,73.22128144643062,-0.09944214718172717
2012-10-10,65.16,73.65128144643063,-0.11529034226793
2012-10-11,65.59,74.16128144643062,-0.11557623168394093
2012-10-12,66.1,74.22128144643062,-0.10941984951165495
2012-10-15,66.16,75.28128144643063,-0.12116267511893031
2012-10-16,67.22,75.72128144643062,-0.11227070229186353
2012-10-17,67.66,76.64128144643063,-0.11718595092526218
2012-10-18,68.58,75.23128144643063,-0.08841111461283235
2012-10-19,67.17,75.21128144643063,-0.10691589468739537
2012-10-22,67.15,74.27128144643062,-0.0958820328361637
2012-10-23,66.21,75.85128144643063,-0.12710769366816455
2012-10-24,67.79,75.67128144643063,-0.10415155255445163
2012-10-25,67.61,75.38128144643062,-0.10309298671120692
2012-10-26,67.32,76.14128144643063,-0.11585412379271376
2012-10-31,68.08,77.48128144643063,-0.12133616366335565
2012-11-01,69.42,76.87128144643063,-0.09693192706333653
2012-11-02,68.81,76.43128144643063,-0.09971416548566248
2012-11-05,68.37,77.32128144643063,-0.11576737062528142
2012-11-06,69.26,74.65128144643063,-0.07221954321439716
2012-11-07,66.59,72.39128144643063,-0.08013784713458283
2012-11-08,64.33,72.51128144643063,-0.11282770464447989
2012-11-09,64.45,72.24128144643063,-0.1078508200634305
2012-11-12,64.18,71.81128144643063,-0.10626855965693027
2012-11-13,63.75,70.26128144643063,-0.09267239811723371
2012-11-14,62.2,70.20128144643063,-0.11397628763424017
2012-11-15,62.14,70.19128144643062,-0.11470486477120789
2012-11-16,62.13,71.97128144643062,-0.13673900545672013
2012-11-19,63.91,71.81128144643063,-0.11002841457890966
2012-11-20,63.75,72.42128144643063,-0.11973388585846412
2012-11-21,64.36,73.47128144643062,-0.12401146770624716
